File Version,BWRam4.15_8
478,839.749402485534,11908.3145166897,831.83734592049,2219.5,65535,2990.5,771,0,0,0,1,1,1,
479,839.867707588442,11906.6370925411,833.514770069103,2270.5,65535,3134,863.5,0,0,0,1,1,1,
480,839.986002367571,11904.9602872121,835.191575398083,2213,65535,3049,836,0,0,0,1,1,1,
481,840.104286819205,11903.2841004322,836.86776217797,2165.5,65535,2985.5,820,0,0,0,1,1,1,
482,840.222560939624,11901.6085319311,838.543330679133,2191.5,65535,3051,859.5,0,0,0,1,1,1,
483,840.34082472511,11899.9335814384,840.218281171776,2228.5,65535,3059,830.5,0,0,0,1,1,1,
484,840.459078171945,11898.2592486843,841.892613925927,2219,65535,3060.5,841.5,0,0,0,1,1,1,
485,840.577321276409,11896.5855333987,843.566329211457,2196,65535,3082,886,0,0,0,1,1,1,
486,840.695554034785,11894.9124353121,845.23942729806,2271,65535,3098.5,827.5,0,0,0,1,1,1,
487,840.813776443354,11893.2399541549,846.911908455264,2227.5,65535,3055.5,828,0,0,0,1,1,1,
488,840.931988498398,11891.5680896578,848.583772952437,2260,65535,3066,806,0,0,0,1,1,1,
489,841.050190196197,11889.8968415514,850.255021058767,2200,65535,3022,822,0,0,0,1,1,1,
490,841.168381533034,11888.2262095669,851.925653043289,2207.5,65535,3046,838.5,0,0,0,1,1,1,
491,841.28656250519,11886.5561934353,853.595669174858,2211.5,65535,3038,826.5,0,0,0,1,1,1,
492,841.404733108946,11884.886792888,855.265069722167,2218,65535,3048,830,0,0,0,1,1,1,
493,841.522893340585,11883.2180076565,856.933854953746,2276,65535,3115.5,839.5,0,0,0,1,1,1,
494,841.641043196386,11881.5498374722,858.602025137954,2164,65535,2975.5,811.5,0,0,0,1,1,1,
495,841.759182672633,11879.8822820672,860.269580542981,2174,65535,3025,851,0,0,0,1,1,1,
496,841.877311765606,11878.2153411733,861.936521436857,2900,65535,3729.5,829.5,0,0,0,1,1,1,
497,841.995430471587,11876.5490145228,863.602848087439,2263.5,65535,3099,835.5,0,0,0,1,1,1,
498,842.113538786858,11874.8833018478,865.268560762423,2314.5,65535,3136.5,822,0,0,0,1,1,1,
499,842.231636707699,11873.2182028809,866.933659729335,2242.5,65535,3077,834.5,0,0,0,1,1,1,
500,842.349724230393,11871.5537173547,868.598145255537,2235,65535,3042,807,0,0,0,1,1,1,
501,842.467801351221,11869.889845002,870.262017608224,2196,65535,3001,805,0,0,0,1,1,1,
502,842.585868066464,11868.2265855558,871.925277054426,2234,65535,3059.5,825.5,0,0,0,1,1,1,
503,842.703924372404,11866.5639387492,873.587923861005,2374,65535,3169.5,795.5,0,0,0,1,1,1,
504,842.821970265323,11864.9019043155,875.249958294664,2299.5,65535,3123,823.5,0,0,0,1,1,1,
505,842.940005741501,11863.2404819883,876.91138062193,2257,65535,3065,808,0,0,0,1,1,1,
506,843.058030797221,11861.579671501,878.572191109175,2357,65535,3185.5,828.5,0,0,0,1,1,1,
507,843.176045428764,11859.9194725876,880.232390022602,2326,65535,3098.5,772.5,0,0,0,1,1,1,
508,843.294049632411,11858.259884982,881.891977628242,2129,65535,2967.5,838.5,0,0,0,1,1,1,
509,843.412043404443,11856.6009084182,883.550954191973,2250.5,65535,3046.5,796,0,0,0,1,1,1,
510,843.530026741144,11854.9425426307,885.209319979502,2169,65535,2993.5,824.5,0,0,0,1,1,1,
511,843.647999638793,11853.2847873538,886.867075256368,2177,65535,2981,804,0,0,0,1,1,1,
512,843.765962093673,11851.6276423222,888.524220287953,2199,65535,3027.5,828.5,0,0,0,1,1,1,
513,843.883914102064,11849.9711072707,890.18075533947,2202,65535,3018.5,816.5,0,0,0,1,1,1,
514,844.001855660249,11848.3151819342,891.836680675964,2313,65535,3098,785,0,0,0,1,1,1,
515,844.119786764509,11846.6598660479,893.491996562323,2186.5,65535,2994.5,808,0,0,0,1,1,1,
516,844.237707411125,11845.0051593469,895.146703263272,2126,65535,2947,821,0,0,0,1,1,1,
517,844.355617596379,11843.3510615668,896.800801043362,2104,65535,2905,801,0,0,0,1,1,1,
518,844.473517316552,11841.6975724432,898.45429016699,2161.5,65535,2939.5,778,0,0,0,1,1,1,
519,844.591406567926,11840.0446917118,900.10717089838,2230.5,65535,3054.5,824,0,0,0,1,1,1,
520,844.709285346783,11838.3924191086,901.759443501602,2243.5,65535,2998,754.5,0,0,0,1,1,1,
521,844.827153649403,11836.7407543696,903.411108240556,2264.5,65535,3063.5,799,0,0,0,1,1,1,
522,844.945011472069,11835.0896972312,905.062165378984,2231,65535,3015,784,0,0,0,1,1,1,
523,845.062858811062,11833.4392474297,906.712615180455,2175,65535,2973,798,0,0,0,1,1,1,
524,845.180695662663,11831.7894047018,908.362457908388,2213.5,65535,3010,796.5,0,0,0,1,1,1,
525,845.298522023153,11830.1401687842,910.011693826027,2232,65535,3039.5,807.5,0,0,0,1,1,1,
526,845.416337888815,11828.4915394137,911.660323196462,2270.5,65535,3030,759.5,0,0,0,1,1,1,
527,845.53414325593,11826.8435163276,913.308346282616,2191.5,65535,2985.5,794,0,0,0,1,1,1,
528,845.65193812078,11825.196099263,914.955763347247,2239.5,65535,3008,768.5,0,0,0,1,1,1,
529,845.769722479644,11823.5492879572,916.602574652954,2213,65535,3005.5,792.5,0,0,0,1,1,1,
530,845.887496328807,11821.903082148,918.248780462172,2197,65535,2950,753,0,0,0,1,1,1,
531,846.005259664548,11820.257481573,919.89438103718,2169,65535,2900.5,731.5,0,0,0,1,1,1,
532,846.123012483149,11818.6124859701,921.539376640083,2369.5,65535,3121.5,752,0,0,0,1,1,1,
533,846.240754780893,11816.9680950774,923.183767532832,2316.5,65535,3058,741.5,0,0,0,1,1,1,
534,846.358486554059,11815.324308633,924.827553977215,2205,65535,2963.5,758.5,0,0,0,1,1,1,
535,846.476207798931,11813.6811263753,926.470736234858,2280.5,65535,3080.5,800,0,0,0,1,1,1,
536,846.593918511788,11812.038548043,928.113314567219,2201.5,65535,2976,774.5,0,0,0,1,1,1,
537,846.711618688914,11810.3965733746,929.755289235609,2192,65535,2932,740,0,0,0,1,1,1,
538,846.829308326588,11808.755202109,931.396660501159,2253.5,65535,2993.5,740,0,0,0,1,1,1,
539,846.946987421094,11807.1144339853,933.037428624855,2231,65535,2982.5,751.5,0,0,0,1,1,1,
540,847.064655968711,11805.4742687427,934.677593867513,2179,65535,2944.5,765.5,0,0,0,1,1,1,
541,847.182313965723,11803.8347061204,936.317156489788,2173.5,65535,2936,762.5,0,0,0,1,1,1,
542,847.29996140841,11802.195745858,937.956116752177,2204,65535,2953.5,749.5,0,0,0,1,1,1,
543,847.417598293053,11800.5573876952,939.594474915015,2259,65535,2982,723,0,0,0,1,1,1,
544,847.535224615935,11798.9196313717,941.232231238477,2195.5,65535,2956,760.5,0,0,0,1,1,1,
545,847.652840373337,11797.2824766276,942.869385982573,2557,65535,3322.5,765.5,0,0,0,1,1,1,
546,847.770445561539,11795.645923203,944.505939407158,2199,65535,2958.5,759.5,0,0,0,1,1,1,
547,847.888040176825,11794.0099708383,946.141891771922,2198,65535,2935.5,737.5,0,0,0,1,1,1,
548,848.005624215475,11792.3746192738,947.777243336401,2147,65535,2900.5,753.5,0,0,0,1,1,1,
549,848.12319767377,11790.7398682502,949.411994359964,2152,65535,2878,726,0,0,0,1,1,1,
550,848.240760547993,11789.1057175084,951.046145101822,2233,65535,2955.5,722.5,0,0,0,1,1,1,
551,848.358312834425,11787.4721667892,952.679695821031,2137,65535,2818.5,681.5,0,0,0,1,1,1,
552,848.475854529346,11785.8392158337,954.312646776476,2200.5,65535,2928,727.5,0,0,0,1,1,1,
553,848.59338562904,11784.2068643833,955.944998226892,2194,65535,2955,761,0,0,0,1,1,1,
554,848.710906129786,11782.5751121793,957.576750430857,2151,65535,2913.5,762.5,0,0,0,1,1,1,
555,848.828416027868,11780.9439589634,959.207903646779,2164.5,65535,2952.5,788,0,0,0,1,1,1,
556,848.945915319565,11779.3134044773,960.83845813291,2242,65535,2973,731,0,0,0,1,1,1,
557,849.063404001161,11777.6834484629,962.468414147348,2287.5,65535,3038,750.5,0,0,0,1,1,1,
558,849.180882068935,11776.0540906622,964.097771948025,2209,65535,2923.5,714.5,0,0,0,1,1,1,
559,849.29834951917,11774.4253308175,965.726531792719,2133,65535,2848.5,715.5,0,0,0,1,1,1,
560,849.415806348148,11772.7971686712,967.354693939049,2050,65535,2775.5,725.5,0,0,0,1,1,1,
561,849.533252552149,11771.1696039657,968.982258644472,2041.5,65535,2739.5,698,0,0,0,1,1,1,
562,849.650688127455,11769.5426364439,970.609226166283,1942,65535,2662.5,720.5,0,0,0,1,1,1,
563,849.768113070348,11767.9162658486,972.235596761629,1967,65535,2644,677,0,0,0,1,1,1,
564,849.885527377109,11766.2904919227,973.861370687495,2106,65535,2867,761,0,0,0,1,1,1,
565,850.00293104402,11764.6653144095,975.486548200699,2069,65535,2787,718,0,0,0,1,1,1,
566,850.120324067363,11763.0407330523,977.11112955791,2132,65535,2875,743,0,0,0,1,1,1,
567,850.237706443417,11761.4167475946,978.735115015636,2198,65535,2937.5,739.5,0,0,0,1,1,1,
568,850.355078168466,11759.79335778,980.358504830228,2248,65535,2950.5,702.5,0,0,0,1,1,1,
569,850.472439238791,11758.1705633523,981.981299257874,2260.5,65535,3012.5,752,0,0,0,1,1,1,
570,850.589789650673,11756.5483640556,983.603498554616,2145.5,65535,2882,736.5,0,0,0,1,1,1,
571,850.707129400393,11754.9267596339,985.225102976321,2240.5,65535,3005.5,765,0,0,0,1,1,1,
572,850.824458484233,11753.3057498315,986.846112778716,2194,65535,2946.5,752.5,0,0,0,1,1,1,
573,850.941776898475,11751.6853343928,988.466528217361,2152,65535,2918.5,766.5,0,0,0,1,1,1,
574,851.059084639401,11750.0655130625,990.086349547661,2130.5,65535,2879,748.5,0,0,0,1,1,1,
575,851.176381703291,11748.4462855853,991.705577024859,2164,65535,2903,739,0,0,0,1,1,1,
576,851.293668086427,11746.8276517062,993.324210904051,2148.5,65535,2910,761.5,0,0,0,1,1,1,
577,851.410943785091,11745.20961117,994.942251440167,2172.5,65535,2951.5,779,0,0,0,1,1,1,
578,851.528208795564,11743.5921637222,996.559698887982,2193,65535,2996.5,803.5,0,0,0,1,1,1,
579,851.645463114127,11741.9753091081,998.176553502119,2223.5,65535,2982,758.5,0,0,0,1,1,1,
580,851.762706737063,11740.3590470732,999.792815537039,2203,65535,3011,808,0,0,0,1,1,1,
581,851.879939660652,11738.7433773632,1001.40848524705,2173.5,65535,2992.5,819,0,0,0,1,1,1,
582,851.997161881177,11737.1282997239,1003.0235628863,2193.5,65535,2925.5,732,0,0,0,1,1,1,
583,852.114373394917,11735.5138139014,1004.63804870879,2122.5,65535,2902.5,780,0,0,0,1,1,1,
584,852.231574198157,11733.8999196419,1006.25194296835,2221,65535,2955,734,0,0,0,1,1,1,
585,852.348764287175,11732.2866166915,1007.86524591866,2164,65535,2925,761,0,0,0,1,1,1,
586,852.465943658255,11730.6739047969,1009.47795781325,2105.5,65535,2815.5,710,0,0,0,1,1,1,
587,852.583112307678,11729.0617837047,1011.09007890549,2096.5,65535,2821,724.5,0,0,0,1,1,1,
588,852.700270231724,11727.4502531616,1012.7016094486,2209,65535,2922.5,713.5,0,0,0,1,1,1,
589,852.817417426676,11725.8393129146,1014.31254969563,2198,65535,2881,683,0,0,0,1,1,1,
590,852.934553888815,11724.2289627107,1015.92289989948,2181,65535,2844,663,0,0,0,1,1,1,
591,853.051679614423,11722.6192022973,1017.5326603129,2229.5,65535,2936,706.5,0,0,0,1,1,1,
592,853.168794599781,11721.0100314217,1019.14183118849,2063.5,65535,2829,765.5,0,0,0,1,1,1,
593,853.28589884117,11719.4014498315,1020.75041277869,2224.5,65535,2868.5,644,0,0,0,1,1,1,
594,853.402992334873,11717.7934572744,1022.35840533577,2141.5,65535,2864,722.5,0,0,0,1,1,1,
595,853.52007507717,11716.1860534983,1023.96580911186,2070.5,65535,2739,668.5,0,0,0,1,1,1,
596,853.637147064343,11714.5792382513,1025.57262435893,2009.5,65535,2688,678.5,0,0,0,1,1,1,
597,853.754208292674,11712.9730112814,1027.17885132881,1916,65535,2610,694,0,0,0,1,1,1,
598,853.871258758444,11711.367372337,1028.78449027316,1745,65535,2441,696,0,0,0,1,1,1,
599,853.988298457934,11709.7623211667,1030.38954144348,1807.5,65535,2522,714.5,0,0,0,1,1,1,
600,854.105327387426,11708.1578575191,1031.99400509112,1685.5,65535,2364,678.5,0,0,0,1,1,1,
601,854.222345543202,11706.5539811429,1033.5978814673,1856,65535,2552,696,0,0,0,1,1,1,
602,854.339352921543,11704.9506917871,1035.20117082306,1944.5,65535,2631,686.5,0,0,0,1,1,1,
603,854.456349518731,11703.3479892009,1036.80387340928,1992,65535,2744.5,752.5,0,0,0,1,1,1,
604,854.573335331046,11701.7458731335,1038.4059894767,2133,65535,2835,702,0,0,0,1,1,1,
605,854.690310354771,11700.1443433343,1040.00751927592,2094.5,65535,2778.5,684,0,0,0,1,1,1,
606,854.807274586187,11698.5433995528,1041.60846305736,2075,65535,2802.5,727.5,0,0,0,1,1,1,
607,854.924228021576,11696.9430415389,1043.20882107129,2089,65535,2770,681,0,0,0,1,1,1,
608,855.041170657219,11695.3432690424,1044.80859356784,2295.5,65535,2989,693.5,0,0,0,1,1,1,
609,855.158102489397,11693.7440818132,1046.40778079699,2100,65535,2784.5,684.5,0,0,0,1,1,1,
610,855.275023514392,11692.1454796017,1048.00638300854,2085,65535,2798,713,0,0,0,1,1,1,
611,855.391933728486,11690.547462158,1049.60440045217,2098,65535,2799.5,701.5,0,0,0,1,1,1,
612,855.508833127959,11688.9500292328,1051.20183337738,2148,65535,2850,702,0,0,0,1,1,1,
613,855.625721709094,11687.3531805767,1052.79868203352,2079,65535,2812.5,733.5,0,0,0,1,1,1,
614,855.742599468173,11685.7569159404,1054.39494666982,2050,65535,2746,696,0,0,0,1,1,1,
615,855.859466401475,11684.1612350749,1055.99062753531,2133,65535,2856.5,723.5,0,0,0,1,1,1,
616,855.976322505284,11682.5661377313,1057.5857248789,2056.5,65535,2775,718.5,0,0,0,1,1,1,
617,856.09316777588,11680.9716236609,1059.18023894933,2161.5,65535,2894.5,733,0,0,0,1,1,1,
618,856.210002209545,11679.377692615,1060.7741699952,2135,65535,2856,721,0,0,0,1,1,1,
619,856.326825802561,11677.7843443452,1062.36751826496,2112,65535,2827,715,0,0,0,1,1,1,
620,856.443638551208,11676.1915786033,1063.96028400689,2113.5,65535,2850,736.5,0,0,0,1,1,1,
621,856.560440451769,11674.5993951411,1065.55246746913,2117.5,65535,2825.5,708,0,0,0,1,1,1,
622,856.677231500526,11673.0077937105,1067.14406889967,2104,65535,2840.5,736.5,0,0,0,1,1,1,
623,856.794011693758,11671.4167740639,1068.73508854633,2221.5,65535,2847,625.5,0,0,0,1,1,1,
624,856.910781027748,11669.8263359534,1070.32552665682,2105.5,65535,2764.5,659,0,0,0,1,1,1,
625,857.027539498778,11668.2364791316,1071.91538347865,2155,65535,2884.5,729.5,0,0,0,1,1,1,
626,857.144287103129,11666.647203351,1073.50465925921,2116.5,65535,2804,687.5,0,0,0,1,1,1,
627,857.261023837082,11665.0585083645,1075.09335424573,2177.5,65535,2885.5,708,0,0,0,1,1,1,
628,857.37774969692,11663.4703939249,1076.68146868527,2115.5,65535,2786.5,671,0,0,0,1,1,1,
629,857.494464678922,11661.8828597854,1078.26900282478,2131.5,65535,2839,707.5,0,0,0,1,1,1,
630,857.611168779372,11660.2959056992,1079.85595691102,2200.5,65535,2916.5,716,0,0,0,1,1,1,
631,857.72786199455,11658.7095314196,1081.44233119062,2128,65535,2842.5,714.5,0,0,0,1,1,1,
632,857.844544320738,11657.1237367002,1083.02812591005,2212.5,65535,2961.5,749,0,0,0,1,1,1,
633,857.961215754218,11655.5385212946,1084.61334131564,2125.5,65535,2848.5,723,0,0,0,1,1,1,
634,858.07787629127,11653.9538849567,1086.19797765355,2187.5,65535,2875.5,688,0,0,0,1,1,1,
635,858.194525928177,11652.3698274404,1087.78203516981,2134.5,65535,2860,725.5,0,0,0,1,1,1,
636,858.311164661219,11650.7863484999,1089.36551411028,2210.5,65535,2867,656.5,0,0,0,1,1,1,
637,858.427792486679,11649.2034478895,1090.9484147207,2270,65535,2966,696,0,0,0,1,1,1,
638,858.544409400838,11647.6211253636,1092.53073724662,2168.5,65535,2861,692.5,0,0,0,1,1,1,
639,858.661015399978,11646.0393806767,1094.11248193348,2200.5,65535,2919.5,719,0,0,0,1,1,1,
640,858.777610480379,11644.4582135837,1095.69364902654,2809.5,65535,3541.5,732,0,0,0,1,1,1,
641,858.894194638324,11642.8776238393,1097.27423877092,2139,65535,2852.5,713.5,0,0,0,1,1,1,
642,859.010767870093,11641.2976111986,1098.8542514116,2149,65535,2871,722,0,0,0,1,1,1,
643,859.127330171969,11639.7181754168,1100.43368719338,2099,65535,2784.5,685.5,0,0,0,1,1,1,
644,859.243881540233,11638.1393162492,1102.01254636096,2068.5,65535,2749,680.5,0,0,0,1,1,1,
645,859.360421971166,11636.5610334514,1103.59082915883,2132.5,65535,2804.5,672,0,0,0,1,1,1,
646,859.476951461051,11634.9833267788,1105.1685358314,2164.5,65535,2839,674.5,0,0,0,1,1,1,
647,859.593470006167,11633.4061959873,1106.74566662286,2027,65535,2674.5,647.5,0,0,0,1,1,1,
648,859.709977602797,11631.8296408329,1108.32222177731,2154,65535,2818,664,0,0,0,1,1,1,
649,859.826474247223,11630.2536610715,1109.89820153866,2167,65535,2819,652,0,0,0,1,1,1,
650,859.942959935726,11628.6782564595,1111.4736061507,2218,65535,2881,663,0,0,0,1,1,1,
651,860.059434664587,11627.1034267532,1113.04843585704,2110.5,65535,2797.5,687,0,0,0,1,1,1,
652,860.175898430088,11625.529171709,1114.62269090118,2164,65535,2830.5,666.5,0,0,0,1,1,1,
653,860.29235122851,11623.9554910838,1116.19637152644,2135.5,65535,2872,736.5,0,0,0,1,1,1,
654,860.408793056135,11622.3823846342,1117.769477976,2065.5,65535,2772.5,707,0,0,0,1,1,1,
655,860.525223909244,11620.8098521173,1119.34201049289,2110.5,65535,2771,660.5,0,0,0,1,1,1,
656,860.641643784119,11619.2378932902,1120.91396932001,2092,65535,2759,667,0,0,0,1,1,1,
657,860.758052677042,11617.6665079101,1122.48535470009,2129.5,65535,2829,699.5,0,0,0,1,1,1,
658,860.874450584293,11616.0956957345,1124.05616687572,2180.5,65535,2841.5,661,0,0,0,1,1,1,
659,860.990837502155,11614.5254565209,1125.62640608934,2087.5,65535,2754.5,667,0,0,0,1,1,1,
660,861.107213426909,11612.955790027,1127.19607258324,2112.5,65535,2786,673.5,0,0,0,1,1,1,
661,861.223578354835,11611.3866960106,1128.76516659958,2150,65535,2808.5,658.5,0,0,0,1,1,1,
662,861.339932282217,11609.8181742299,1130.33368838034,2203.5,65535,2881.5,678,0,0,0,1,1,1,
663,861.456275205335,11608.2502244428,1131.90163816739,2119,65535,2805.5,686.5,0,0,0,1,1,1,
664,861.572607120471,11606.6828464078,1133.46901620242,2146,65535,2801.5,655.5,0,0,0,1,1,1,
665,861.688928023906,11605.1160398832,1135.03582272699,2084,65535,2737.5,653.5,0,0,0,1,1,1,
666,861.805237911922,11603.5498046277,1136.60205798251,2083.5,65535,2722,638.5,0,0,0,1,1,1,
667,861.9215367808,11601.9841404,1138.16772221025,2148,65535,2771.5,623.5,0,0,0,1,1,1,
668,862.037824626822,11600.4190469589,1139.73281565131,2071.5,65535,2679,607.5,0,0,0,1,1,1,
669,862.154101446269,11598.8545240635,1141.29733854666,2049.5,65535,2719,669.5,0,0,0,1,1,1,
670,862.270367235424,11597.2905714731,1142.86129113713,2083.5,65535,2714,630.5,0,0,0,1,1,1,
671,862.386621990566,11595.7271889468,1144.42467366339,2082.5,65535,2735,652.5,0,0,0,1,1,1,
672,862.502865707978,11594.1643762442,1145.98748636597,2189.5,65535,2833.5,644,0,0,0,1,1,1,
673,862.619098383941,11592.6021331249,1147.54972948525,2196.5,65535,2880.5,684,0,0,0,1,1,1,
674,862.735320014738,11591.0404593487,1149.11140326147,2064,65535,2722.5,658.5,0,0,0,1,1,1,
675,862.851530596648,11589.4793546755,1150.67250793471,2072,65535,2696.5,624.5,0,0,0,1,1,1,
676,862.967730125955,11587.9188188653,1152.23304374493,2081.5,65535,2743,661.5,0,0,0,1,1,1,
677,863.083918598938,11586.3588516783,1153.7930109319,2082,65535,2700,618,0,0,0,1,1,1,
678,863.20009601188,11584.7994528749,1155.35240973529,2274,65535,2915.5,641.5,0,0,0,1,1,1,
679,863.316262361063,11583.2406222156,1156.91124039461,2164.5,65535,2806,641.5,0,0,0,1,1,1,
680,863.432417642767,11581.682359461,1158.4695031492,2111.5,65535,2762.5,651,0,0,0,1,1,1,
681,863.548561853274,11580.1246643719,1160.02719823829,2147.5,65535,2779.5,632,0,0,0,1,1,1,
682,863.664694988867,11578.5675367093,1161.58432590094,2182,65535,2771.5,589.5,0,0,0,1,1,1,
683,863.780817045825,11577.0109762341,1163.14088637608,2102,65535,2741,639,0,0,0,1,1,1,
684,863.896928020431,11575.4549827077,1164.69687990248,2100.5,65535,2711.5,611,0,0,0,1,1,1,
685,864.013027908967,11573.8995558914,1166.25230671877,2110,65535,2731,621,0,0,0,1,1,1,
686,864.129116707713,11572.3446955467,1167.80716706346,2120.5,65535,2726,605.5,0,0,0,1,1,1,
687,864.245194412952,11570.7904014353,1169.36146117486,2118,65535,2728,610,0,0,0,1,1,1,
688,864.361261020964,11569.236673319,1170.91518929119,2129.5,65535,2765,635.5,0,0,0,1,1,1,
689,864.477316528031,11567.6835109597,1172.4683516505,2111,65535,2724,613,0,0,0,1,1,1,
690,864.593360930435,11566.1309141195,1174.02094849068,2087.5,65535,2734.5,647,0,0,0,1,1,1,
691,864.709394224457,11564.5788825607,1175.57298004952,2002,65535,2601,599,0,0,0,1,1,1,
692,864.825416406379,11563.0274160456,1177.12444656462,2078,65535,2667.5,589.5,0,0,0,1,1,1,
693,864.941427472483,11561.4765143367,1178.67534827347,2131,65535,2758.5,627.5,0,0,0,1,1,1,
694,865.057427419049,11559.9261771968,1180.22568541338,2128.5,65535,2697,568.5,0,0,0,1,1,1,
695,865.173416242358,11558.3764043887,1181.77545822155,2142,65535,2711,569,0,0,0,1,1,1,
696,865.289393938694,11556.8271956752,1183.32466693502,2045,65535,2584.5,539.5,0,0,0,1,1,1,
697,865.405360504337,11555.2785508195,1184.87331179068,2819.5,65535,3453.5,634,0,0,0,1,1,1,
698,865.521315935569,11553.7304695849,1186.4213930253,2067,65535,2635,568,0,0,0,1,1,1,
699,865.637260228671,11552.1829517347,1187.96891087548,2047,65535,2660.5,613.5,0,0,0,1,1,1,
700,865.753193379924,11550.6359970325,1189.51586557769,2139.5,65535,2727.5,588,0,0,0,1,1,1,
701,865.869115385611,11549.0896052419,1191.06225736825,1847.5,65535,2412,564.5,0,0,0,1,1,1,
702,865.985026242012,11547.5437761269,1192.60808648335,1830,65535,2425,595,0,0,0,1,1,1,
703,866.10092594541,11545.9985094512,1194.15335315901,1711.5,65535,2296.5,585,0,0,0,1,1,1,
704,866.216814492085,11544.4538049791,1195.69805763113,1813.5,65535,2416.5,603,0,0,0,1,1,1,
705,866.332691878319,11542.9096624747,1197.24220013547,2035.5,65535,2622,586.5,0,0,0,1,1,1,
706,866.448558100394,11541.3660817026,1198.78578090762,2046.5,65535,2639,592.5,0,0,0,1,1,1,
707,866.564413154591,11539.8230624271,1200.32880018306,2021,65535,2616.5,595.5,0,0,0,1,1,1,
708,866.680257037192,11538.2806044131,1201.8712581971,2022.5,65535,2615,592.5,0,0,0,1,1,1,
709,866.796089744478,11536.7387074253,1203.41315518492,2052,65535,2665,613,0,0,0,1,1,1,
710,866.911911272731,11535.1973712286,1204.95449138156,1997,65535,2643,646,0,0,0,1,1,1,
711,867.027721618231,11533.6565955883,1206.49526702192,2154,65535,2727.5,573.5,0,0,0,1,1,1,
712,867.143520777262,11532.1163802695,1208.03548234073,1992,65535,2602.5,610.5,0,0,0,1,1,1,
713,867.259308746103,11530.5767250376,1209.57513757262,2091,65535,2718.5,627.5,0,0,0,1,1,1,
714,867.375085521037,11529.0376296582,1211.11423295205,2205,65535,2761,556,0,0,0,1,1,1,
715,867.490851098345,11527.4990938969,1212.65276871333,2130,65535,2710,580,0,0,0,1,1,1,
716,867.606605474309,11525.9611175195,1214.19074509067,2118.5,65535,2668,549.5,0,0,0,1,1,1,
717,867.72234864521,11524.4237002921,1215.72816231809,2110,65535,2665.5,555.5,0,0,0,1,1,1,
718,867.83808060733,11522.8868419807,1217.26502062949,2110.5,65535,2709.5,599,0,0,0,1,1,1,
719,867.953801356949,11521.3505423516,1218.80132025863,2068.5,65535,2664,595.5,0,0,0,1,1,1,
720,868.069510890351,11519.8148011711,1220.33706143912,2113.5,65535,2691,577.5,0,0,0,1,1,1,
721,868.185209203815,11518.2796182058,1221.87224440445,2120,65535,2667,547,0,0,0,1,1,1,
722,868.300896293624,11516.7449932223,1223.40686938793,2055,65535,2648,593,0,0,0,1,1,1,
723,868.416572156059,11515.2109259874,1224.94093662277,2110.5,65535,2699.5,589,0,0,0,1,1,1,
724,868.532236787402,11513.6774162682,1226.47444634202,2118,65535,2676.5,558.5,0,0,0,1,1,1,
725,868.647890183933,11512.1444638316,1228.00739877856,2089.5,65535,2630,540.5,0,0,0,1,1,1,
726,868.763532341936,11510.612068445,1229.53979416519,2030.5,65535,2592,561.5,0,0,0,1,1,1,
727,868.87916325769,11509.0802298757,1231.07163273453,2018.5,65535,2581.5,563,0,0,0,1,1,1,
728,868.994782927478,11507.5489478912,1232.60291471905,2075.5,65535,2628,552.5,0,0,0,1,1,1,
729,869.110391347581,11506.0182222591,1234.1336403511,2050.5,65535,2600.5,550,0,0,0,1,1,1,
730,869.225988514281,11504.4880527473,1235.6638098629,1969.5,65535,2578.5,609,0,0,0,1,1,1,
731,869.341574423858,11502.9584391237,1237.1934234865,2075.5,65535,2664.5,589,0,0,0,1,1,1,
732,869.457149072595,11501.4293811564,1238.72248145383,2111.5,65535,2705.5,594,0,0,0,1,1,1,
733,869.572712456773,11499.9008786135,1240.25098399667,2096.5,65535,2692,595.5,0,0,0,1,1,1,
734,869.688264572674,11498.3729312635,1241.77893134666,2061.5,65535,2662,600.5,0,0,0,1,1,1,
735,869.803805416579,11496.8455388749,1243.30632373531,2079,65535,2656,577,0,0,0,1,1,1,
736,869.919334984769,11495.3187012162,1244.83316139398,2027,65535,2618.5,591.5,0,0,0,1,1,1,
737,870.034853273527,11493.7924180563,1246.35944455389,2045.5,65535,2645.5,600,0,0,0,1,1,1,
738,870.150360279133,11492.2666891641,1247.88517344612,2061,65535,2643.5,582.5,0,0,0,1,1,1,
739,870.265855997869,11490.7415143086,1249.41034830163,2110,65535,2699.5,589.5,0,0,0,1,1,1,
740,870.381340426016,11489.216893259,1250.9349693512,2117,65535,2692,575,0,0,0,1,1,1,
741,870.496813559857,11487.6928257847,1252.45903682551,2099.5,65535,2700.5,601,0,0,0,1,1,1,
742,870.612275395672,11486.1693116551,1253.98255095508,2066,65535,2656.5,590.5,0,0,0,1,1,1,
743,870.727725929743,11484.6463506399,1255.5055119703,2016,65535,2562,546,0,0,0,1,1,1,
744,870.843165158351,11483.1239425088,1257.02792010141,2114,65535,2726,612,0,0,0,1,1,1,
745,870.958593077779,11481.6020870317,1258.54977557853,1992,65535,2541,549,0,0,0,1,1,1,
746,871.074009684307,11480.0807839786,1260.0710786316,2035.5,65535,2630,594.5,0,0,0,1,1,1,
747,871.189414974217,11478.5600331197,1261.59182949048,2016.5,65535,2614.5,598,0,0,0,1,1,1,
748,871.304808943791,11477.0398342254,1263.11202838484,2118,65535,2693,575,0,0,0,1,1,1,
