File Version,BWRam4.15_8
504,842.821970265323,11864.9019043155,875.249958294664,1353.66666666667,65535,1435.33333333333,81.6666666666665,0,0,0,1,1,1,
505,842.940005741501,11863.2404819883,876.91138062193,1343.33333333333,65535,1450,106.666666666667,0,0,0,1,1,1,
506,843.058030797221,11861.579671501,878.572191109175,1396.66666666667,65535,1452,55.3333333333333,0,0,0,1,1,1,
507,843.176045428764,11859.9194725876,880.232390022602,1365.33333333333,65535,1451.33333333333,86,0,0,0,1,1,1,
508,843.294049632411,11858.259884982,881.891977628242,1290,65535,1403.66666666667,113.666666666667,0,0,0,1,1,1,
509,843.412043404443,11856.6009084182,883.550954191973,1355.66666666667,65535,1411,55.3333333333333,0,0,0,1,1,1,
510,843.530026741144,11854.9425426307,885.209319979502,1323.66666666667,65535,1398.33333333333,74.6666666666665,0,0,0,1,1,1,
511,843.647999638793,11853.2847873538,886.867075256368,1330,65535,1399.33333333333,69.3333333333333,0,0,0,1,1,1,
512,843.765962093673,11851.6276423222,888.524220287953,1345.33333333333,65535,1432,86.6666666666667,0,0,0,1,1,1,
513,843.883914102064,11849.9711072707,890.18075533947,1320,65535,1434.33333333333,114.333333333333,0,0,0,1,1,1,
514,844.001855660249,11848.3151819342,891.836680675964,1366.33333333333,65535,1451.33333333333,85,0,0,0,1,1,1,
515,844.119786764509,11846.6598660479,893.491996562323,1300.33333333333,65535,1419.33333333333,119,0,0,0,1,1,1,
516,844.237707411125,11845.0051593469,895.146703263272,1292,65535,1381.66666666667,89.6666666666667,0,0,0,1,1,1,
517,844.355617596379,11843.3510615668,896.800801043362,1281,65535,1383.66666666667,102.666666666667,0,0,0,1,1,1,
518,844.473517316552,11841.6975724432,898.45429016699,1310.66666666667,65535,1386.66666666667,76,0,0,0,1,1,1,
519,844.591406567926,11840.0446917118,900.10717089838,1337,65535,1413.66666666667,76.6666666666667,0,0,0,1,1,1,
520,844.709285346783,11838.3924191086,901.759443501602,1335.33333333333,65535,1422.66666666667,87.3333333333335,0,0,0,1,1,1,
521,844.827153649403,11836.7407543696,903.411108240556,1331.33333333333,65535,1417.66666666667,86.3333333333335,0,0,0,1,1,1,
522,844.945011472069,11835.0896972312,905.062165378984,1331.33333333333,65535,1411.66666666667,80.3333333333335,0,0,0,1,1,1,
523,845.062858811062,11833.4392474297,906.712615180455,1315.66666666667,65535,1402.66666666667,87,0,0,0,1,1,1,
524,845.180695662663,11831.7894047018,908.362457908388,1340,65535,1424.66666666667,84.6666666666667,0,0,0,1,1,1,
525,845.298522023153,11830.1401687842,910.011693826027,1319.66666666667,65535,1408.33333333333,88.6666666666665,0,0,0,1,1,1,
526,845.416337888815,11828.4915394137,911.660323196462,1336.66666666667,65535,1429.66666666667,93,0,0,0,1,1,1,
527,845.53414325593,11826.8435163276,913.308346282616,1318.33333333333,65535,1420.33333333333,102,0,0,0,1,1,1,
528,845.65193812078,11825.196099263,914.955763347247,1335.33333333333,65535,1423.66666666667,88.3333333333335,0,0,0,1,1,1,
529,845.769722479644,11823.5492879572,916.602574652954,1332.66666666667,65535,1391,58.3333333333333,0,0,0,1,1,1,
530,845.887496328807,11821.903082148,918.248780462172,1318.66666666667,65535,1395.66666666667,77,0,0,0,1,1,1,
531,846.005259664548,11820.257481573,919.89438103718,1309,65535,1412,103,0,0,0,1,1,1,
532,846.123012483149,11818.6124859701,921.539376640083,1337.33333333333,65535,1512,174.666666666667,0,0,0,1,1,1,
533,846.240754780893,11816.9680950774,923.183767532832,1355.66666666667,65535,1450.33333333333,94.6666666666665,0,0,0,1,1,1,
534,846.358486554059,11815.324308633,924.827553977215,1313,65535,1411.66666666667,98.6666666666667,0,0,0,1,1,1,
535,846.476207798931,11813.6811263753,926.470736234858,1370.66666666667,65535,1441.66666666667,71,0,0,0,1,1,1,
536,846.593918511788,11812.038548043,928.113314567219,1324.66666666667,65535,1408,83.3333333333333,0,0,0,1,1,1,
537,846.711618688914,11810.3965733746,929.755289235609,1335.66666666667,65535,1419.33333333333,83.6666666666665,0,0,0,1,1,1,
538,846.829308326588,11808.755202109,931.396660501159,1364.33333333333,65535,1421,56.6666666666667,0,0,0,1,1,1,
539,846.946987421094,11807.1144339853,933.037428624855,1339,65535,1435.33333333333,96.3333333333333,0,0,0,1,1,1,
540,847.064655968711,11805.4742687427,934.677593867513,1324,65535,1400.66666666667,76.6666666666667,0,0,0,1,1,1,
541,847.182313965723,11803.8347061204,936.317156489788,1303.33333333333,65535,1397,93.6666666666667,0,0,0,1,1,1,
542,847.29996140841,11802.195745858,937.956116752177,1322.33333333333,65535,1417.66666666667,95.3333333333335,0,0,0,1,1,1,
543,847.417598293053,11800.5573876952,939.594474915015,1344,65535,1451.33333333333,107.333333333333,0,0,0,1,1,1,
544,847.535224615935,11798.9196313717,941.232231238477,1341,65535,1430,89,0,0,0,1,1,1,
545,847.652840373337,11797.2824766276,942.869385982573,1458,65535,1550.33333333333,92.3333333333333,0,0,0,1,1,1,
546,847.770445561539,11795.645923203,944.505939407158,1338,65535,1419,81,0,0,0,1,1,1,
547,847.888040176825,11794.0099708383,946.141891771922,1328.66666666667,65535,1397,68.3333333333333,0,0,0,1,1,1,
548,848.005624215475,11792.3746192738,947.777243336401,1330,65535,1404.33333333333,74.3333333333333,0,0,0,1,1,1,
549,848.12319767377,11790.7398682502,949.411994359964,1352.33333333333,65535,1442.33333333333,90,0,0,0,1,1,1,
550,848.240760547993,11789.1057175084,951.046145101822,1345,65535,1424.66666666667,79.6666666666667,0,0,0,1,1,1,
551,848.358312834425,11787.4721667892,952.679695821031,1314.66666666667,65535,1377.66666666667,63,0,0,0,1,1,1,
552,848.475854529346,11785.8392158337,954.312646776476,1323.33333333333,65535,1414.33333333333,91,0,0,0,1,1,1,
553,848.59338562904,11784.2068643833,955.944998226892,1324.33333333333,65535,1406.33333333333,82,0,0,0,1,1,1,
554,848.710906129786,11782.5751121793,957.576750430857,1334,65535,1421,87,0,0,0,1,1,1,
555,848.828416027868,11780.9439589634,959.207903646779,1333,65535,1412,79,0,0,0,1,1,1,
556,848.945915319565,11779.3134044773,960.83845813291,1333.66666666667,65535,1429.33333333333,95.6666666666665,0,0,0,1,1,1,
557,849.063404001161,11777.6834484629,962.468414147348,1372.33333333333,65535,1436,63.6666666666667,0,0,0,1,1,1,
558,849.180882068935,11776.0540906622,964.097771948025,1324.33333333333,65535,1435.33333333333,111,0,0,0,1,1,1,
559,849.29834951917,11774.4253308175,965.726531792719,1295,65535,1406.66666666667,111.666666666667,0,0,0,1,1,1,
560,849.415806348148,11772.7971686712,967.354693939049,1286,65535,1371.66666666667,85.6666666666667,0,0,0,1,1,1,
561,849.533252552149,11771.1696039657,968.982258644472,1308.66666666667,65535,1380.33333333333,71.6666666666665,0,0,0,1,1,1,
562,849.650688127455,11769.5426364439,970.609226166283,1308.66666666667,65535,1345.33333333333,36.6666666666665,0,0,0,1,1,1,
563,849.768113070348,11767.9162658486,972.235596761629,1293.33333333333,65535,1362.33333333333,69,0,0,0,1,1,1,
564,849.885527377109,11766.2904919227,973.861370687495,1333.66666666667,65535,1403,69.3333333333333,0,0,0,1,1,1,
565,850.00293104402,11764.6653144095,975.486548200699,1300,65535,1392.66666666667,92.6666666666667,0,0,0,1,1,1,
566,850.120324067363,11763.0407330523,977.11112955791,1319.66666666667,65535,1400.66666666667,81,0,0,0,1,1,1,
567,850.237706443417,11761.4167475946,978.735115015636,1336.33333333333,65535,1425.66666666667,89.3333333333335,0,0,0,1,1,1,
568,850.355078168466,11759.79335778,980.358504830228,1338,65535,1408,70,0,0,0,1,1,1,
569,850.472439238791,11758.1705633523,981.981299257874,1368,65535,1444.33333333333,76.3333333333333,0,0,0,1,1,1,
570,850.589789650673,11756.5483640556,983.603498554616,1313.66666666667,65535,1391.66666666667,78,0,0,0,1,1,1,
571,850.707129400393,11754.9267596339,985.225102976321,1354.66666666667,65535,1442.33333333333,87.6666666666665,0,0,0,1,1,1,
572,850.824458484233,11753.3057498315,986.846112778716,1329,65535,1406,77,0,0,0,1,1,1,
573,850.941776898475,11751.6853343928,988.466528217361,1297.66666666667,65535,1410,112.333333333333,0,0,0,1,1,1,
574,851.059084639401,11750.0655130625,990.086349547661,1306.33333333333,65535,1392,85.6666666666667,0,0,0,1,1,1,
575,851.176381703291,11748.4462855853,991.705577024859,1310,65535,1418,108,0,0,0,1,1,1,
576,851.293668086427,11746.8276517062,993.324210904051,1331.66666666667,65535,1414.33333333333,82.6666666666665,0,0,0,1,1,1,
577,851.410943785091,11745.20961117,994.942251440167,1332.33333333333,65535,1408.33333333333,76,0,0,0,1,1,1,
578,851.528208795564,11743.5921637222,996.559698887982,1318.33333333333,65535,1425,106.666666666667,0,0,0,1,1,1,
579,851.645463114127,11741.9753091081,998.176553502119,1321.33333333333,65535,1414.66666666667,93.3333333333335,0,0,0,1,1,1,
580,851.762706737063,11740.3590470732,999.792815537039,1320,65535,1414,94,0,0,0,1,1,1,
581,851.879939660652,11738.7433773632,1001.40848524705,1344.66666666667,65535,1400,55.3333333333333,0,0,0,1,1,1,
582,851.997161881177,11737.1282997239,1003.0235628863,1317.33333333333,65535,1418.33333333333,101,0,0,0,1,1,1,
583,852.114373394917,11735.5138139014,1004.63804870879,1305,65535,1383.66666666667,78.6666666666667,0,0,0,1,1,1,
584,852.231574198157,11733.8999196419,1006.25194296835,1342.66666666667,65535,1440.33333333333,97.6666666666665,0,0,0,1,1,1,
585,852.348764287175,11732.2866166915,1007.86524591866,1326,65535,1399,73,0,0,0,1,1,1,
586,852.465943658255,11730.6739047969,1009.47795781325,1317.33333333333,65535,1399.33333333333,82,0,0,0,1,1,1,
587,852.583112307678,11729.0617837047,1011.09007890549,1315,65535,1397,82,0,0,0,1,1,1,
588,852.700270231724,11727.4502531616,1012.7016094486,1332.66666666667,65535,1428.66666666667,96,0,0,0,1,1,1,
589,852.817417426676,11725.8393129146,1014.31254969563,1348.66666666667,65535,1424.66666666667,76,0,0,0,1,1,1,
590,852.934553888815,11724.2289627107,1015.92289989948,1310,65535,1412,102,0,0,0,1,1,1,
591,853.051679614423,11722.6192022973,1017.5326603129,1365.33333333333,65535,1432.66666666667,67.3333333333335,0,0,0,1,1,1,
592,853.168794599781,11721.0100314217,1019.14183118849,1283,65535,1369.33333333333,86.3333333333333,0,0,0,1,1,1,
593,853.28589884117,11719.4014498315,1020.75041277869,1335.33333333333,65535,1413.33333333333,78,0,0,0,1,1,1,
594,853.402992334873,11717.7934572744,1022.35840533577,1330.66666666667,65535,1394.33333333333,63.6666666666665,0,0,0,1,1,1,
595,853.52007507717,11716.1860534983,1023.96580911186,1299.33333333333,65535,1401,101.666666666667,0,0,0,1,1,1,
596,853.637147064343,11714.5792382513,1025.57262435893,1279,65535,1332.66666666667,53.6666666666667,0,0,0,1,1,1,
597,853.754208292674,11712.9730112814,1027.17885132881,1252,65535,1337.66666666667,85.6666666666667,0,0,0,1,1,1,
598,853.871258758444,11711.367372337,1028.78449027316,1207,65535,1268,61,0,0,0,1,1,1,
599,853.988298457934,11709.7623211667,1030.38954144348,1261.66666666667,65535,1345.66666666667,84,0,0,0,1,1,1,
600,854.105327387426,11708.1578575191,1031.99400509112,1251,65535,1302.33333333333,51.3333333333333,0,0,0,1,1,1,
601,854.222345543202,11706.5539811429,1033.5978814673,1271.66666666667,65535,1354.66666666667,83,0,0,0,1,1,1,
602,854.339352921543,11704.9506917871,1035.20117082306,1290,65535,1356.66666666667,66.6666666666667,0,0,0,1,1,1,
603,854.456349518731,11703.3479892009,1036.80387340928,1304.66666666667,65535,1354,49.3333333333333,0,0,0,1,1,1,
604,854.573335331046,11701.7458731335,1038.4059894767,1316,65535,1404,88,0,0,0,1,1,1,
605,854.690310354771,11700.1443433343,1040.00751927592,1300,65535,1382,82,0,0,0,1,1,1,
606,854.807274586187,11698.5433995528,1041.60846305736,1302.33333333333,65535,1377,74.6666666666667,0,0,0,1,1,1,
607,854.924228021576,11696.9430415389,1043.20882107129,1315,65535,1379,64,0,0,0,1,1,1,
608,855.041170657219,11695.3432690424,1044.80859356784,1367.66666666667,65535,1436,68.3333333333333,0,0,0,1,1,1,
609,855.158102489397,11693.7440818132,1046.40778079699,1300,65535,1370,70,0,0,0,1,1,1,
610,855.275023514392,11692.1454796017,1048.00638300854,1321,65535,1371.33333333333,50.3333333333333,0,0,0,1,1,1,
611,855.391933728486,11690.547462158,1049.60440045217,1313.33333333333,65535,1410.33333333333,97,0,0,0,1,1,1,
612,855.508833127959,11688.9500292328,1051.20183337738,1331.66666666667,65535,1406,74.3333333333333,0,0,0,1,1,1,
613,855.625721709094,11687.3531805767,1052.79868203352,1297,65535,1393.33333333333,96.3333333333333,0,0,0,1,1,1,
614,855.742599468173,11685.7569159404,1054.39494666982,1284,65535,1373.33333333333,89.3333333333333,0,0,0,1,1,1,
615,855.859466401475,11684.1612350749,1055.99062753531,1322.66666666667,65535,1377.66666666667,55,0,0,0,1,1,1,
616,855.976322505284,11682.5661377313,1057.5857248789,1285.33333333333,65535,1376,90.6666666666667,0,0,0,1,1,1,
617,856.09316777588,11680.9716236609,1059.18023894933,1348.66666666667,65535,1395,46.3333333333333,0,0,0,1,1,1,
618,856.210002209545,11679.377692615,1060.7741699952,1312,65535,1409,97,0,0,0,1,1,1,
619,856.326825802561,11677.7843443452,1062.36751826496,1329.66666666667,65535,1392.66666666667,63,0,0,0,1,1,1,
620,856.443638551208,11676.1915786033,1063.96028400689,1339.33333333333,65535,1378.66666666667,39.3333333333335,0,0,0,1,1,1,
621,856.560440451769,11674.5993951411,1065.55246746913,1312.66666666667,65535,1400.66666666667,88,0,0,0,1,1,1,
622,856.677231500526,11673.0077937105,1067.14406889967,1325.33333333333,65535,1389,63.6666666666667,0,0,0,1,1,1,
623,856.794011693758,11671.4167740639,1068.73508854633,1331.33333333333,65535,1417,85.6666666666667,0,0,0,1,1,1,
624,856.910781027748,11669.8263359534,1070.32552665682,1296.66666666667,65535,1378.66666666667,82,0,0,0,1,1,1,
625,857.027539498778,11668.2364791316,1071.91538347865,1320.66666666667,65535,1402.33333333333,81.6666666666665,0,0,0,1,1,1,
626,857.144287103129,11666.647203351,1073.50465925921,1300,65535,1378.33333333333,78.3333333333333,0,0,0,1,1,1,
627,857.261023837082,11665.0585083645,1075.09335424573,1318.66666666667,65535,1413.33333333333,94.6666666666665,0,0,0,1,1,1,
628,857.37774969692,11663.4703939249,1076.68146868527,1315,65535,1385.66666666667,70.6666666666667,0,0,0,1,1,1,
629,857.494464678922,11661.8828597854,1078.26900282478,1316.66666666667,65535,1403.33333333333,86.6666666666665,0,0,0,1,1,1,
630,857.611168779372,11660.2959056992,1079.85595691102,1346.66666666667,65535,1412,65.3333333333333,0,0,0,1,1,1,
631,857.72786199455,11658.7095314196,1081.44233119062,1309,65535,1409.33333333333,100.333333333333,0,0,0,1,1,1,
632,857.844544320738,11657.1237367002,1083.02812591005,1352,65535,1422,70,0,0,0,1,1,1,
633,857.961215754218,11655.5385212946,1084.61334131564,1312.66666666667,65535,1406.33333333333,93.6666666666665,0,0,0,1,1,1,
634,858.07787629127,11653.9538849567,1086.19797765355,1350.33333333333,65535,1408.66666666667,58.3333333333335,0,0,0,1,1,1,
635,858.194525928177,11652.3698274404,1087.78203516981,1313.33333333333,65535,1389.33333333333,76,0,0,0,1,1,1,
636,858.311164661219,11650.7863484999,1089.36551411028,1344,65535,1419.33333333333,75.3333333333333,0,0,0,1,1,1,
637,858.427792486679,11649.2034478895,1090.9484147207,1356,65535,1459.66666666667,103.666666666667,0,0,0,1,1,1,
638,858.544409400838,11647.6211253636,1092.53073724662,1325.66666666667,65535,1432,106.333333333333,0,0,0,1,1,1,
639,858.661015399978,11646.0393806767,1094.11248193348,1340.33333333333,65535,1403.66666666667,63.3333333333335,0,0,0,1,1,1,
640,858.777610480379,11644.4582135837,1095.69364902654,1812.33333333333,65535,1926.66666666667,114.333333333333,0,0,0,1,1,1,
641,858.894194638324,11642.8776238393,1097.27423877092,1306,65535,1382.33333333333,76.3333333333333,0,0,0,1,1,1,
642,859.010767870093,11641.2976111986,1098.8542514116,1328.33333333333,65535,1411.33333333333,83,0,0,0,1,1,1,
643,859.127330171969,11639.7181754168,1100.43368719338,1316,65535,1393,77,0,0,0,1,1,1,
644,859.243881540233,11638.1393162492,1102.01254636096,1326.33333333333,65535,1381.33333333333,55,0,0,0,1,1,1,
645,859.360421971166,11636.5610334514,1103.59082915883,1336,65535,1439.66666666667,103.666666666667,0,0,0,1,1,1,
646,859.476951461051,11634.9833267788,1105.1685358314,1338,65535,1377.33333333333,39.3333333333333,0,0,0,1,1,1,
647,859.593470006167,11633.4061959873,1106.74566662286,1281.66666666667,65535,1378,96.3333333333333,0,0,0,1,1,1,
648,859.709977602797,11631.8296408329,1108.32222177731,1315,65535,1402,87,0,0,0,1,1,1,
649,859.826474247223,11630.2536610715,1109.89820153866,1356.66666666667,65535,1407,50.3333333333333,0,0,0,1,1,1,
650,859.942959935726,11628.6782564595,1111.4736061507,1340.33333333333,65535,1424.66666666667,84.3333333333335,0,0,0,1,1,1,
651,860.059434664587,11627.1034267532,1113.04843585704,1309,65535,1389,80,0,0,0,1,1,1,
652,860.175898430088,11625.529171709,1114.62269090118,1348.33333333333,65535,1411,62.6666666666667,0,0,0,1,1,1,
653,860.29235122851,11623.9554910838,1116.19637152644,1329,65535,1432,103,0,0,0,1,1,1,
654,860.408793056135,11622.3823846342,1117.769477976,1296.33333333333,65535,1382.66666666667,86.3333333333335,0,0,0,1,1,1,
655,860.525223909244,11620.8098521173,1119.34201049289,1304,65535,1397.66666666667,93.6666666666667,0,0,0,1,1,1,
656,860.641643784119,11619.2378932902,1120.91396932001,1317,65535,1390.33333333333,73.3333333333333,0,0,0,1,1,1,
657,860.758052677042,11617.6665079101,1122.48535470009,1313,65535,1416.66666666667,103.666666666667,0,0,0,1,1,1,
658,860.874450584293,11616.0956957345,1124.05616687572,1337,65535,1391.66666666667,54.6666666666667,0,0,0,1,1,1,
659,860.990837502155,11614.5254565209,1125.62640608934,1298.33333333333,65535,1414,115.666666666667,0,0,0,1,1,1,
660,861.107213426909,11612.955790027,1127.19607258324,1339.66666666667,65535,1405.66666666667,66,0,0,0,1,1,1,
661,861.223578354835,11611.3866960106,1128.76516659958,1337,65535,1418.66666666667,81.6666666666667,0,0,0,1,1,1,
662,861.339932282217,11609.8181742299,1130.33368838034,1361.33333333333,65535,1430.66666666667,69.3333333333335,0,0,0,1,1,1,
663,861.456275205335,11608.2502244428,1131.90163816739,1330.33333333333,65535,1394.33333333333,64,0,0,0,1,1,1,
664,861.572607120471,11606.6828464078,1133.46901620242,1334.33333333333,65535,1448.33333333333,114,0,0,0,1,1,1,
665,861.688928023906,11605.1160398832,1135.03582272699,1298.66666666667,65535,1377.66666666667,79,0,0,0,1,1,1,
666,861.805237911922,11603.5498046277,1136.60205798251,1312.33333333333,65535,1409.33333333333,97,0,0,0,1,1,1,
667,861.9215367808,11601.9841404,1138.16772221025,1325.33333333333,65535,1419.66666666667,94.3333333333335,0,0,0,1,1,1,
668,862.037824626822,11600.4190469589,1139.73281565131,1311.66666666667,65535,1375.66666666667,64,0,0,0,1,1,1,
669,862.154101446269,11598.8545240635,1141.29733854666,1286,65535,1376,90,0,0,0,1,1,1,
670,862.270367235424,11597.2905714731,1142.86129113713,1313.33333333333,65535,1373.33333333333,60,0,0,0,1,1,1,
671,862.386621990566,11595.7271889468,1144.42467366339,1313.33333333333,65535,1401.66666666667,88.3333333333335,0,0,0,1,1,1,
672,862.502865707978,11594.1643762442,1145.98748636597,1363.66666666667,65535,1427.33333333333,63.6666666666665,0,0,0,1,1,1,
673,862.619098383941,11592.6021331249,1147.54972948525,1361.66666666667,65535,1424.66666666667,63,0,0,0,1,1,1,
674,862.735320014738,11591.0404593487,1149.11140326147,1283,65535,1388.33333333333,105.333333333333,0,0,0,1,1,1,
675,862.851530596648,11589.4793546755,1150.67250793471,1317,65535,1372,55,0,0,0,1,1,1,
676,862.967730125955,11587.9188188653,1152.23304374493,1306,65535,1388.66666666667,82.6666666666667,0,0,0,1,1,1,
677,863.083918598938,11586.3588516783,1153.7930109319,1305.33333333333,65535,1373.33333333333,68,0,0,0,1,1,1,
678,863.20009601188,11584.7994528749,1155.35240973529,1368.33333333333,65535,1446.66666666667,78.3333333333335,0,0,0,1,1,1,
679,863.316262361063,11583.2406222156,1156.91124039461,1342,65535,1443.66666666667,101.666666666667,0,0,0,1,1,1,
680,863.432417642767,11581.682359461,1158.4695031492,1328.66666666667,65535,1385.33333333333,56.6666666666665,0,0,0,1,1,1,
681,863.548561853274,11580.1246643719,1160.02719823829,1326.66666666667,65535,1432.66666666667,106,0,0,0,1,1,1,
682,863.664694988867,11578.5675367093,1161.58432590094,1328.66666666667,65535,1395,66.3333333333333,0,0,0,1,1,1,
683,863.780817045825,11577.0109762341,1163.14088637608,1334.66666666667,65535,1395.66666666667,61,0,0,0,1,1,1,
684,863.896928020431,11575.4549827077,1164.69687990248,1310,65535,1390.66666666667,80.6666666666667,0,0,0,1,1,1,
685,864.013027908967,11573.8995558914,1166.25230671877,1325.33333333333,65535,1386.33333333333,61,0,0,0,1,1,1,
686,864.129116707713,11572.3446955467,1167.80716706346,1295.66666666667,65535,1383,87.3333333333333,0,0,0,1,1,1,
687,864.245194412952,11570.7904014353,1169.36146117486,1317.66666666667,65535,1378.33333333333,60.6666666666665,0,0,0,1,1,1,
688,864.361261020964,11569.236673319,1170.91518929119,1334.33333333333,65535,1402,67.6666666666667,0,0,0,1,1,1,
689,864.477316528031,11567.6835109597,1172.4683516505,1301,65535,1390.66666666667,89.6666666666667,0,0,0,1,1,1,
690,864.593360930435,11566.1309141195,1174.02094849068,1322.33333333333,65535,1388.66666666667,66.3333333333335,0,0,0,1,1,1,
691,864.709394224457,11564.5788825607,1175.57298004952,1290.33333333333,65535,1376,85.6666666666667,0,0,0,1,1,1,
692,864.825416406379,11563.0274160456,1177.12444656462,1314.33333333333,65535,1373.33333333333,59,0,0,0,1,1,1,
693,864.941427472483,11561.4765143367,1178.67534827347,1322.33333333333,65535,1429,106.666666666667,0,0,0,1,1,1,
694,865.057427419049,11559.9261771968,1180.22568541338,1343,65535,1404,61,0,0,0,1,1,1,
695,865.173416242358,11558.3764043887,1181.77545822155,1340,65535,1396.33333333333,56.3333333333333,0,0,0,1,1,1,
696,865.289393938694,11556.8271956752,1183.32466693502,1313,65535,1368.33333333333,55.3333333333333,0,0,0,1,1,1,
697,865.405360504337,11555.2785508195,1184.87331179068,1585,65535,1624.66666666667,39.6666666666667,0,0,0,1,1,1,
698,865.521315935569,11553.7304695849,1186.4213930253,1332,65535,1386,54,0,0,0,1,1,1,
699,865.637260228671,11552.1829517347,1187.96891087548,1299,65535,1380.66666666667,81.6666666666667,0,0,0,1,1,1,
700,865.753193379924,11550.6359970325,1189.51586557769,1327.33333333333,65535,1423.66666666667,96.3333333333335,0,0,0,1,1,1,
701,865.869115385611,11549.0896052419,1191.06225736825,1267.66666666667,65535,1297.66666666667,30,0,0,0,1,1,1,
702,865.985026242012,11547.5437761269,1192.60808648335,1289.66666666667,65535,1333.33333333333,43.6666666666665,0,0,0,1,1,1,
703,866.10092594541,11545.9985094512,1194.15335315901,1263.33333333333,65535,1313.66666666667,50.3333333333335,0,0,0,1,1,1,
704,866.216814492085,11544.4538049791,1195.69805763113,1285.66666666667,65535,1326,40.3333333333333,0,0,0,1,1,1,
705,866.332691878319,11542.9096624747,1197.24220013547,1306.33333333333,65535,1401,94.6666666666667,0,0,0,1,1,1,
706,866.448558100394,11541.3660817026,1198.78578090762,1323.33333333333,65535,1394.66666666667,71.3333333333335,0,0,0,1,1,1,
707,866.564413154591,11539.8230624271,1200.32880018306,1310.66666666667,65535,1375.66666666667,65,0,0,0,1,1,1,
708,866.680257037192,11538.2806044131,1201.8712581971,1291,65535,1369.33333333333,78.3333333333333,0,0,0,1,1,1,
709,866.796089744478,11536.7387074253,1203.41315518492,1329.66666666667,65535,1383.33333333333,53.6666666666665,0,0,0,1,1,1,
710,866.911911272731,11535.1973712286,1204.95449138156,1292,65535,1365.33333333333,73.3333333333333,0,0,0,1,1,1,
711,867.027721618231,11533.6565955883,1206.49526702192,1370.33333333333,65535,1413.33333333333,43,0,0,0,1,1,1,
712,867.143520777262,11532.1163802695,1208.03548234073,1281.66666666667,65535,1346.33333333333,64.6666666666665,0,0,0,1,1,1,
713,867.259308746103,11530.5767250376,1209.57513757262,1331,65535,1397.33333333333,66.3333333333333,0,0,0,1,1,1,
714,867.375085521037,11529.0376296582,1211.11423295205,1361.33333333333,65535,1418.66666666667,57.3333333333335,0,0,0,1,1,1,
715,867.490851098345,11527.4990938969,1212.65276871333,1331.33333333333,65535,1420.66666666667,89.3333333333335,0,0,0,1,1,1,
716,867.606605474309,11525.9611175195,1214.19074509067,1302.33333333333,65535,1371,68.6666666666667,0,0,0,1,1,1,
717,867.72234864521,11524.4237002921,1215.72816231809,1322,65535,1399.33333333333,77.3333333333333,0,0,0,1,1,1,
718,867.83808060733,11522.8868419807,1217.26502062949,1363.66666666667,65535,1399.33333333333,35.6666666666665,0,0,0,1,1,1,
719,867.953801356949,11521.3505423516,1218.80132025863,1328.66666666667,65535,1398,69.3333333333333,0,0,0,1,1,1,
720,868.069510890351,11519.8148011711,1220.33706143912,1314.33333333333,65535,1392.33333333333,78,0,0,0,1,1,1,
721,868.185209203815,11518.2796182058,1221.87224440445,1307,65535,1389.33333333333,82.3333333333333,0,0,0,1,1,1,
722,868.300896293624,11516.7449932223,1223.40686938793,1306.33333333333,65535,1380.33333333333,74,0,0,0,1,1,1,
723,868.416572156059,11515.2109259874,1224.94093662277,1315.66666666667,65535,1389.33333333333,73.6666666666665,0,0,0,1,1,1,
724,868.532236787402,11513.6774162682,1226.47444634202,1326.66666666667,65535,1397.33333333333,70.6666666666665,0,0,0,1,1,1,
725,868.647890183933,11512.1444638316,1228.00739877856,1291.66666666667,65535,1368.66666666667,77,0,0,0,1,1,1,
726,868.763532341936,11510.612068445,1229.53979416519,1331,65535,1372,41,0,0,0,1,1,1,
727,868.87916325769,11509.0802298757,1231.07163273453,1297.33333333333,65535,1380.33333333333,83,0,0,0,1,1,1,
728,868.994782927478,11507.5489478912,1232.60291471905,1326.33333333333,65535,1385,58.6666666666667,0,0,0,1,1,1,
729,869.110391347581,11506.0182222591,1234.1336403511,1303,65535,1354.33333333333,51.3333333333333,0,0,0,1,1,1,
730,869.225988514281,11504.4880527473,1235.6638098629,1294,65535,1354.33333333333,60.3333333333333,0,0,0,1,1,1,
731,869.341574423858,11502.9584391237,1237.1934234865,1315.33333333333,65535,1409.66666666667,94.3333333333335,0,0,0,1,1,1,
732,869.457149072595,11501.4293811564,1238.72248145383,1336.33333333333,65535,1402,65.6666666666667,0,0,0,1,1,1,
733,869.572712456773,11499.9008786135,1240.25098399667,1324.33333333333,65535,1405.33333333333,81,0,0,0,1,1,1,
734,869.688264572674,11498.3729312635,1241.77893134666,1307,65535,1399.66666666667,92.6666666666667,0,0,0,1,1,1,
735,869.803805416579,11496.8455388749,1243.30632373531,1330,65535,1400.66666666667,70.6666666666667,0,0,0,1,1,1,
736,869.919334984769,11495.3187012162,1244.83316139398,1299,65535,1377.33333333333,78.3333333333333,0,0,0,1,1,1,
737,870.034853273527,11493.7924180563,1246.35944455389,1326.33333333333,65535,1378.66666666667,52.3333333333335,0,0,0,1,1,1,
738,870.150360279133,11492.2666891641,1247.88517344612,1303.33333333333,65535,1377.66666666667,74.3333333333335,0,0,0,1,1,1,
739,870.265855997869,11490.7415143086,1249.41034830163,1330.33333333333,65535,1430.33333333333,100,0,0,0,1,1,1,
